,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,training set RMSE,training set R^2,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
1165,sigma,i_12cd,ii_random,des_random_0,iii_rf,0.023,0.765,0.000,0.544,0.000,0.571,"{'max_depth': [20], 'max_features': [25], 'max_leaf_nodes': [50], 'n_estimators': [1680]}"
1166,sigma,i_11cl,ii_random,des_random_1,iii_lgbm,0.020,0.823,0.000,0.580,0.000,0.571,"{'learning_rate': [0.064], 'max_depth': [10], 'n_estimators': [290], 'num_leaves': [20]}"
1167,sigma,i_12cd,ii_random,des_random_6,iii_lgbm,0.024,0.752,0.000,0.562,0.000,0.571,"{'learning_rate': [0.083], 'max_depth': [12], 'n_estimators': [160], 'num_leaves': [20]}"
1168,sigma,i_11cl,ii_random,des_random_3,iii_lgbm,0.020,0.824,0.000,0.580,0.000,0.571,"{'learning_rate': [0.1], 'max_depth': [14], 'n_estimators': [260], 'num_leaves': [20]}"
1169,sigma,i_11cl,ii_random,des_random_2,iii_la,0.029,0.632,0.000,0.555,0.000,0.571,{'alpha': [7.4e-05]}
1170,sigma,i_02cl,ii_random,des_random_8,iii_lgbm,0.024,0.753,0.000,0.519,0.000,0.571,"{'learning_rate': [0.07], 'max_depth': [12], 'n_estimators': [130], 'num_leaves': [20]}"
1171,sigma,i_11cl,ii_la,la_ff_final,iii_la,0.029,0.628,0.000,0.569,0.000,0.571,{'alpha': [3.3e-05]}
1172,sigma,i_13s3l,ii_corr,60,iii_lgbm,0.026,0.698,0.000,0.527,0.000,0.571,"{'learning_rate': [0.1], 'max_depth': [8], 'n_estimators': [170], 'num_leaves': [20]}"
1173,sigma,i_13cl,ii_la,la_ff_final,iii_gbrt,0.025,0.718,0.000,0.575,0.000,0.571,"{'learning_rate': [0.13], 'max_depth': [6], 'max_features': [19], 'max_leaf_nodes': [6], 'n_estimators': [70]}"
1174,sigma,i_13s3l,ii_random,des_random_9,iii_rf,0.025,0.717,0.000,0.537,0.000,0.571,"{'max_depth': [22], 'max_features': [50], 'max_leaf_nodes': [50], 'n_estimators': [260]}"
1175,sigma,i_12cp,ii_random,des_random_3,iii_lgbm,0.020,0.824,0.000,0.583,0.000,0.571,"{'learning_rate': [0.12], 'max_depth': [14], 'n_estimators': [130], 'num_leaves': [20]}"
1176,sigma,i_12cd,ii_corr,100,iii_lgbm,0.024,0.756,0.000,0.596,0.000,0.571,"{'learning_rate': [0.09], 'max_depth': [8], 'n_estimators': [120], 'num_leaves': [20]}"
1177,sigma,i_12cg,ii_random,des_random_3,iii_gbrt,0.020,0.820,0.000,0.601,0.000,0.570,"{'learning_rate': [0.09], 'max_depth': [6], 'max_features': [45], 'max_leaf_nodes': [8], 'n_estimators': [180]}"
1178,sigma,i_13cp,ii_la,la_ff_final,iii_gbrt,0.021,0.811,0.000,0.598,0.000,0.570,"{'learning_rate': [0.09], 'max_depth': [6], 'max_features': [20], 'max_leaf_nodes': [6], 'n_estimators': [210]}"
1179,sigma,i_13cl,ii_corr,60,iii_la,0.031,0.588,0.000,0.566,0.000,0.570,{'alpha': [0.00014]}
1180,sigma,i_01ch,ii_corr,55,iii_rf,0.017,0.874,0.000,0.652,0.000,0.570,"{'max_depth': [24], 'max_features': [47], 'max_leaf_nodes': [46], 'n_estimators': [160]}"
1181,sigma,i_13cn,ii_mlr,mlr_ff_multifinal,iii_gbrt,0.021,0.812,0.000,0.660,0.000,0.570,"{'learning_rate': [0.09], 'max_depth': [6], 'max_features': [55], 'max_leaf_nodes': [6], 'n_estimators': [170]}"
1182,sigma,i_02ch,ii_random,des_random_7,iii_rf,0.021,0.801,0.000,0.625,0.000,0.570,"{'max_depth': [26], 'max_features': [20], 'max_leaf_nodes': [50], 'n_estimators': [330]}"
1183,sigma,i_02cn,ii_corr,80,iii_la,0.028,0.659,0.000,0.632,0.000,0.570,{'alpha': [0.00019]}
1184,sigma,i_01cl,ii_corr,15,iii_lgbm,0.024,0.756,0.000,0.601,0.000,0.570,"{'learning_rate': [0.056], 'max_depth': [14], 'n_estimators': [90], 'num_leaves': [20]}"
1185,sigma,i_13s3l,ii_random,des_random_8,iii_lgbm,0.026,0.700,0.000,0.515,0.000,0.570,"{'learning_rate': [0.099], 'max_depth': [16], 'n_estimators': [200], 'num_leaves': [20]}"
1186,sigma,i_02cg,ii_random,des_random_4,iii_lgbm,0.023,0.770,0.000,0.573,0.000,0.570,"{'learning_rate': [0.1], 'max_depth': [14], 'n_estimators': [120], 'num_leaves': [20]}"
1187,sigma,i_11cl,ii_random,des_random_8,iii_la,0.029,0.633,0.000,0.557,0.000,0.570,{'alpha': [0.00015]}
1188,sigma,i_13s3l,ii_la,la_ff_final,iii_rf,0.025,0.717,0.000,0.543,0.000,0.570,"{'max_depth': [22], 'max_features': [45], 'max_leaf_nodes': [50], 'n_estimators': [1590]}"
1189,sigma,i_13cd,ii_corr,100,iii_gbrt,0.024,0.741,0.000,0.616,0.000,0.570,"{'learning_rate': [0.076], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [10], 'n_estimators': [120]}"
1190,sigma,i_13ch,ii_rf,rf_ff_final,iii_lgbm,0.012,0.936,0.000,0.699,0.000,0.570,"{'learning_rate': [0.09], 'max_depth': [16], 'n_estimators': [260], 'num_leaves': [20]}"
1191,sigma,i_13cd,ii_mlr,mlr_ff_multifinal,iii_rf,0.021,0.799,0.000,0.642,0.000,0.570,"{'max_depth': [26], 'max_features': [25], 'max_leaf_nodes': [50], 'n_estimators': [1300]}"
1192,sigma,i_13a,ii_corr,70,iii_la,0.026,0.705,0.000,0.632,0.000,0.570,{'alpha': [1e-05]}
1193,sigma,i_02cp,ii_random,des_random_3,iii_la,0.029,0.642,0.000,0.556,0.000,0.570,{'alpha': [7.7e-05]}
1194,sigma,i_13cn,ii_random,des_random_2,iii_lgbm,0.023,0.769,0.000,0.644,0.000,0.570,"{'learning_rate': [0.091], 'max_depth': [12], 'n_estimators': [160], 'num_leaves': [20]}"
1195,sigma,i_02cn,ii_random,des_random_9,iii_la,0.028,0.654,0.000,0.635,0.000,0.570,{'alpha': [8.5e-05]}
1196,sigma,i_12cd,ii_random,des_random_9,iii_gbrt,0.026,0.709,0.000,0.527,0.000,0.570,"{'learning_rate': [0.15], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [8], 'n_estimators': [90]}"
1197,sigma,i_11cp,ii_random,des_random_3,iii_gbrt,0.024,0.743,0.000,0.546,0.000,0.570,"{'learning_rate': [0.11], 'max_depth': [4], 'max_features': [15], 'max_leaf_nodes': [6], 'n_estimators': [180]}"
1198,sigma,i_02cl,ii_random,des_random_2,iii_lgbm,0.025,0.717,0.000,0.613,0.000,0.570,"{'learning_rate': [0.11], 'max_depth': [4], 'n_estimators': [110], 'num_leaves': [20]}"
1199,sigma,i_13ch,ii_corr,80,iii_rf,0.021,0.816,0.000,0.650,0.000,0.569,"{'max_depth': [14], 'max_features': [25], 'max_leaf_nodes': [50], 'n_estimators': [300]}"
1200,sigma,i_12s3l,ii_random,des_random_5,iii_rf,0.026,0.715,0.000,0.527,0.000,0.569,"{'max_depth': [28], 'max_features': [35], 'max_leaf_nodes': [50], 'n_estimators': [110]}"
1201,sigma,i_12s3l,ii_la,la_ff_final,iii_rf,0.025,0.718,0.000,0.545,0.000,0.569,"{'max_depth': [24], 'max_features': [50], 'max_leaf_nodes': [50], 'n_estimators': [110]}"
1202,sigma,i_12s3l,ii_rf,rf_ff_final,iii_rf,0.025,0.718,0.000,0.545,0.000,0.569,"{'max_depth': [24], 'max_features': [50], 'max_leaf_nodes': [50], 'n_estimators': [110]}"
1203,sigma,i_11cl,ii_random,des_random_7,iii_rf,0.023,0.761,0.000,0.545,0.000,0.569,"{'max_depth': [14], 'max_features': [25], 'max_leaf_nodes': [44], 'n_estimators': [50]}"
1204,sigma,i_02a,ii_random,des_random_7,iii_la,0.028,0.667,0.000,0.639,0.000,0.569,{'alpha': [1.9e-05]}
1205,sigma,i_13s3l,ii_corr,70,iii_gbrt,0.025,0.737,0.000,0.543,0.000,0.569,"{'learning_rate': [0.075], 'max_depth': [8], 'max_features': [20], 'max_leaf_nodes': [30], 'n_estimators': [240]}"
1206,sigma,i_01s3g,ii_random,des_random_4,iii_gbrt,0.024,0.757,0.000,0.493,0.000,0.569,"{'learning_rate': [0.085], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [18], 'n_estimators': [110]}"
1207,sigma,i_12cl,ii_corr,70,iii_rf,0.024,0.750,0.000,0.507,0.000,0.569,"{'max_depth': [10], 'max_features': [25], 'max_leaf_nodes': [50], 'n_estimators': [1300]}"
1208,sigma,i_12cn,ii_rf,rf_ff_final,iii_rf,0.023,0.776,0.000,0.618,0.000,0.569,"{'max_depth': [14], 'max_features': [20], 'max_leaf_nodes': [50], 'n_estimators': [80]}"
1209,sigma,i_02cd,ii_random,des_random_7,iii_rf,0.025,0.730,0.000,0.594,0.000,0.569,"{'max_depth': [10], 'max_features': [60], 'max_leaf_nodes': [28], 'n_estimators': [30]}"
1210,sigma,i_13s3l,ii_random,des_random_1,iii_lgbm,0.025,0.726,0.000,0.527,0.000,0.569,"{'learning_rate': [0.22], 'max_depth': [14], 'n_estimators': [260], 'num_leaves': [20]}"
1211,sigma,i_02cp,ii_random,des_random_1,iii_gbrt,0.027,0.693,0.000,0.549,0.000,0.569,"{'learning_rate': [0.1], 'max_depth': [4], 'max_features': [10], 'max_leaf_nodes': [8], 'n_estimators': [80]}"
1212,sigma,i_13ch,ii_corr,150,iii_rf,0.017,0.868,0.000,0.681,0.000,0.569,"{'max_depth': [28], 'max_features': [45], 'max_leaf_nodes': [50], 'n_estimators': [2090]}"
1213,sigma,i_01a,ii_random,des_random_3,iii_rf,0.015,0.901,0.000,0.609,0.000,0.569,"{'max_depth': [14], 'max_features': [15], 'max_leaf_nodes': [50], 'n_estimators': [1610]}"
1214,sigma,i_02cd,ii_la,la_ff_final,iii_la,0.029,0.643,0.000,0.597,0.000,0.569,{'alpha': [0.00013]}
1215,sigma,i_12cg,ii_random,des_random_6,iii_rf,0.024,0.745,0.000,0.544,0.000,0.569,"{'max_depth': [16], 'max_features': [15], 'max_leaf_nodes': [50], 'n_estimators': [1300]}"
1216,sigma,i_01cg,ii_corr,80,iii_rf,0.020,0.824,0.000,0.649,0.000,0.569,"{'max_depth': [10], 'max_features': [65], 'max_leaf_nodes': [48], 'n_estimators': [2080]}"
1217,sigma,i_12cl,ii_corr,100,iii_lgbm,0.021,0.810,0.000,0.578,0.000,0.569,"{'learning_rate': [0.1], 'max_depth': [10], 'n_estimators': [110], 'num_leaves': [20]}"
1218,sigma,i_12cg,ii_random,des_random_4,iii_gbrt,0.021,0.811,0.000,0.590,0.000,0.569,"{'learning_rate': [0.1], 'max_depth': [4], 'max_features': [15], 'max_leaf_nodes': [16], 'n_estimators': [140]}"
1219,sigma,i_02cd,ii_random,des_random_2,iii_rf,0.025,0.727,0.000,0.620,0.000,0.569,"{'max_depth': [10], 'max_features': [60], 'max_leaf_nodes': [26], 'n_estimators': [910]}"
1220,sigma,i_13cl,ii_corr,50,iii_la,0.031,0.588,0.000,0.568,0.000,0.569,{'alpha': [0.0001]}
1221,sigma,i_12s3l,ii_random,des_random_9,iii_rf,0.026,0.708,0.000,0.527,0.000,0.569,"{'max_depth': [16], 'max_features': [15], 'max_leaf_nodes': [50], 'n_estimators': [90]}"
1222,sigma,i_12cl,ii_corr,60,iii_gbrt,0.024,0.738,0.000,0.526,0.000,0.568,"{'learning_rate': [0.09], 'max_depth': [4], 'max_features': [10], 'max_leaf_nodes': [14], 'n_estimators': [100]}"
1223,sigma,i_12a,ii_random,des_random_5,iii_la,0.028,0.658,0.000,0.633,0.000,0.568,{'alpha': [1e-06]}
1224,sigma,i_13cp,ii_la,la_ff_final,iii_lgbm,0.020,0.832,0.000,0.559,0.000,0.568,"{'learning_rate': [0.099], 'max_depth': [14], 'n_estimators': [250], 'num_leaves': [20]}"
1225,sigma,i_13cl,ii_corr,35,iii_lgbm,0.028,0.665,0.000,0.554,0.000,0.568,"{'learning_rate': [0.087], 'max_depth': [12], 'n_estimators': [520], 'num_leaves': [20]}"
1226,sigma,i_13cd,ii_random,des_random_8,iii_gbrt,0.025,0.721,0.000,0.638,0.000,0.568,"{'learning_rate': [0.086], 'max_depth': [6], 'max_features': [20], 'max_leaf_nodes': [6], 'n_estimators': [140]}"
1227,sigma,i_01a,ii_random,des_random_6,iii_la,0.027,0.685,0.000,0.637,0.000,0.568,{'alpha': [3e-06]}
1228,sigma,i_13cn,ii_mlr,mlr_ff_multifinal,iii_la,0.026,0.701,0.000,0.634,0.000,0.568,{'alpha': [6.1e-05]}
1229,sigma,i_13cp,ii_corr,100,iii_rf,0.024,0.756,0.000,0.595,0.000,0.568,"{'max_depth': [10], 'max_features': [30], 'max_leaf_nodes': [38], 'n_estimators': [1980]}"
1230,sigma,i_12cp,ii_random,des_random_0,iii_la,0.028,0.647,0.000,0.554,0.000,0.568,{'alpha': [0.00014]}
1231,sigma,i_12cd,ii_random,des_random_6,iii_rf,0.026,0.714,0.000,0.562,0.000,0.568,"{'max_depth': [12], 'max_features': [15], 'max_leaf_nodes': [50], 'n_estimators': [190]}"
1232,sigma,i_13cn,ii_random,des_random_8,iii_rf,0.022,0.780,0.000,0.623,0.000,0.568,"{'max_depth': [14], 'max_features': [20], 'max_leaf_nodes': [44], 'n_estimators': [1680]}"
1233,sigma,i_10a,ii_la,la_ff_final,iii_rf,0.028,0.659,0.000,0.547,0.000,0.568,"{'max_depth': [8], 'max_features': [15], 'max_leaf_nodes': [50], 'n_estimators': [1610]}"
1234,sigma,i_12cg,ii_corr,100,iii_rf,0.023,0.769,0.000,0.564,0.000,0.568,"{'max_depth': [18], 'max_features': [35], 'max_leaf_nodes': [46], 'n_estimators': [40]}"
1235,sigma,i_11cl,ii_random,des_random_3,iii_rf,0.021,0.804,0.000,0.554,0.000,0.568,"{'max_depth': [28], 'max_features': [55], 'max_leaf_nodes': [50], 'n_estimators': [70]}"
1236,sigma,i_11cl,ii_random,des_random_0,iii_rf,0.024,0.755,0.000,0.522,0.000,0.568,"{'max_depth': [14], 'max_features': [20], 'max_leaf_nodes': [50], 'n_estimators': [440]}"
1237,sigma,i_01a,ii_random,des_random_9,iii_rf,0.015,0.907,0.000,0.623,0.000,0.568,"{'max_depth': [28], 'max_features': [20], 'max_leaf_nodes': [50], 'n_estimators': [190]}"
1238,sigma,i_11cn,ii_rf,rf_ff_final,iii_gbrt,0.027,0.676,0.000,0.560,0.000,0.568,"{'learning_rate': [0.24], 'max_depth': [4], 'max_features': [20], 'max_leaf_nodes': [4], 'n_estimators': [120]}"
1239,sigma,i_12cl,ii_random,des_random_3,iii_gbrt,0.019,0.845,0.000,0.577,0.000,0.568,"{'learning_rate': [0.09], 'max_depth': [6], 'max_features': [25], 'max_leaf_nodes': [12], 'n_estimators': [170]}"
1240,sigma,i_02a,ii_random,des_random_9,iii_gbrt,0.027,0.677,0.000,0.583,0.000,0.568,"{'learning_rate': [0.09], 'max_depth': [4], 'max_features': [5], 'max_leaf_nodes': [10], 'n_estimators': [70]}"
1241,sigma,i_11cl,ii_mlr,mlr_ff_multifinal,iii_la,0.028,0.646,0.000,0.578,0.000,0.568,{'alpha': [0.00027]}
1242,sigma,i_02cp,ii_random,des_random_8,iii_rf,0.024,0.750,0.000,0.554,0.000,0.568,"{'max_depth': [24], 'max_features': [65], 'max_leaf_nodes': [40], 'n_estimators': [70]}"
1243,sigma,i_11cp,ii_mlr,mlr_ff_multifinal,iii_la,0.029,0.626,0.000,0.551,0.000,0.568,{'alpha': [0.00026]}
1244,sigma,i_02cn,ii_corr,60,iii_lgbm,0.026,0.703,0.000,0.596,0.000,0.568,"{'learning_rate': [0.049], 'max_depth': [12], 'n_estimators': [170], 'num_leaves': [20]}"
1245,sigma,i_01cd,ii_corr,150,iii_la,0.026,0.694,0.000,0.640,0.000,0.568,{'alpha': [0.00011]}
1246,sigma,i_02cl,ii_corr,60,iii_gbrt,0.022,0.781,0.000,0.557,0.000,0.567,"{'learning_rate': [0.094], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [8], 'n_estimators': [230]}"
1247,sigma,i_02a,ii_random,des_random_4,iii_lgbm,0.019,0.834,0.000,0.569,0.000,0.567,"{'learning_rate': [0.075], 'max_depth': [14], 'n_estimators': [160], 'num_leaves': [20]}"
1248,sigma,i_02cn,ii_corr,55,iii_lgbm,0.026,0.705,0.000,0.598,0.000,0.567,"{'learning_rate': [0.078], 'max_depth': [10], 'n_estimators': [130], 'num_leaves': [20]}"
1249,sigma,i_12s3l,ii_mlr,mlr_ff_multifinal,iii_gbrt,0.026,0.714,0.000,0.516,0.000,0.567,"{'learning_rate': [0.088], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [8], 'n_estimators': [140]}"
1250,sigma,i_13cd,ii_corr,70,iii_lgbm,0.027,0.683,0.000,0.595,0.000,0.567,"{'learning_rate': [0.1], 'max_depth': [14], 'n_estimators': [90], 'num_leaves': [20]}"
1251,sigma,i_11cp,ii_rf,rf_ff_final,iii_rf,0.023,0.769,0.000,0.535,0.000,0.567,"{'max_depth': [14], 'max_features': [25], 'max_leaf_nodes': [44], 'n_estimators': [140]}"
1252,sigma,i_13cl,ii_corr,70,iii_la,0.029,0.628,0.000,0.573,0.000,0.567,{'alpha': [0.00014]}
1253,sigma,i_13s3g,ii_random,des_random_7,iii_rf,0.026,0.694,0.000,0.488,0.000,0.567,"{'max_depth': [14], 'max_features': [53], 'max_leaf_nodes': [50], 'n_estimators': [1350]}"
1254,sigma,i_11a,ii_random,des_random_7,iii_rf,0.024,0.742,0.000,0.556,0.000,0.567,"{'max_depth': [8], 'max_features': [25], 'max_leaf_nodes': [46], 'n_estimators': [50]}"
1255,sigma,i_11cg,ii_corr,80,iii_gbrt,0.020,0.822,0.000,0.602,0.000,0.567,"{'learning_rate': [0.11], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [6], 'n_estimators': [260]}"
1256,sigma,i_13cp,ii_random,des_random_5,iii_gbrt,0.025,0.720,0.000,0.558,0.000,0.567,"{'learning_rate': [0.091], 'max_depth': [4], 'max_features': [20], 'max_leaf_nodes': [8], 'n_estimators': [100]}"
1257,sigma,i_13s3l,ii_corr,70,iii_lgbm,0.026,0.696,0.000,0.539,0.000,0.567,"{'learning_rate': [0.086], 'max_depth': [6], 'n_estimators': [210], 'num_leaves': [20]}"
1258,sigma,i_01a,ii_corr,70,iii_la,0.026,0.710,0.000,0.638,0.000,0.567,{'alpha': [1e-06]}
1259,sigma,i_12cl,ii_random,des_random_9,iii_gbrt,0.024,0.745,0.000,0.556,0.000,0.567,"{'learning_rate': [0.093], 'max_depth': [4], 'max_features': [15], 'max_leaf_nodes': [16], 'n_estimators': [80]}"
1260,sigma,i_13s3l,ii_random,des_random_9,iii_lgbm,0.025,0.719,0.000,0.529,0.000,0.566,"{'learning_rate': [0.15], 'max_depth': [14], 'n_estimators': [280], 'num_leaves': [20]}"
1261,sigma,i_12a,ii_corr,30,iii_rf,0.025,0.717,0.000,0.505,0.000,0.566,"{'max_depth': [10], 'max_features': [10], 'max_leaf_nodes': [46], 'n_estimators': [1650]}"
1262,sigma,i_13cg,ii_corr,70,iii_lgbm,0.023,0.764,0.000,0.586,0.000,0.566,"{'learning_rate': [0.1], 'max_depth': [8], 'n_estimators': [120], 'num_leaves': [20]}"
1263,sigma,i_02a,ii_random,des_random_5,iii_gbrt,0.026,0.715,0.000,0.582,0.000,0.566,"{'learning_rate': [0.14], 'max_depth': [4], 'max_features': [60], 'max_leaf_nodes': [4], 'n_estimators': [110]}"
1264,sigma,i_02ch,ii_mlr,mlr_ff_multifinal,iii_rf,0.018,0.861,0.000,0.649,0.000,0.566,"{'max_depth': [20], 'max_features': [45], 'max_leaf_nodes': [50], 'n_estimators': [160]}"
1265,sigma,i_12cg,ii_random,des_random_8,iii_gbrt,0.024,0.753,0.000,0.585,0.000,0.566,"{'learning_rate': [0.096], 'max_depth': [4], 'max_features': [35], 'max_leaf_nodes': [6], 'n_estimators': [190]}"
1266,sigma,i_02ch,ii_corr,100,iii_gbrt,0.022,0.785,0.000,0.646,0.000,0.566,"{'learning_rate': [0.13], 'max_depth': [4], 'max_features': [15], 'max_leaf_nodes': [12], 'n_estimators': [70]}"
1267,sigma,i_01s3g,ii_random,des_random_2,iii_gbrt,0.024,0.756,0.000,0.481,0.000,0.566,"{'learning_rate': [0.11], 'max_depth': [4], 'max_features': [25], 'max_leaf_nodes': [16], 'n_estimators': [120]}"
1268,sigma,i_12cp,ii_random,des_random_3,iii_gbrt,0.026,0.698,0.000,0.540,0.000,0.566,"{'learning_rate': [0.17], 'max_depth': [2], 'max_features': [30], 'max_leaf_nodes': [4], 'n_estimators': [140]}"
1269,sigma,i_02ch,ii_random,des_random_5,iii_gbrt,0.022,0.793,0.000,0.608,0.000,0.565,"{'learning_rate': [0.084], 'max_depth': [4], 'max_features': [5], 'max_leaf_nodes': [14], 'n_estimators': [210]}"
1270,sigma,i_11cp,ii_rf,rf_ff_final,iii_la,0.030,0.615,0.000,0.547,0.000,0.565,{'alpha': [0.00037]}
1271,sigma,i_02cn,ii_corr,55,iii_gbrt,0.026,0.712,0.000,0.594,0.000,0.565,"{'learning_rate': [0.078], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [8], 'n_estimators': [110]}"
1272,sigma,i_12ch,ii_random,des_random_4,iii_gbrt,0.021,0.814,0.000,0.614,0.000,0.565,"{'learning_rate': [0.055], 'max_depth': [6], 'max_features': [40], 'max_leaf_nodes': [12], 'n_estimators': [180]}"
1273,sigma,i_13s3l,ii_corr,55,iii_gbrt,0.025,0.728,0.000,0.537,0.000,0.565,"{'learning_rate': [0.069], 'max_depth': [8], 'max_features': [10], 'max_leaf_nodes': [18], 'n_estimators': [200]}"
1274,sigma,i_13cl,ii_random,des_random_7,iii_la,0.028,0.653,0.000,0.613,0.000,0.565,{'alpha': [1e-06]}
1275,sigma,i_13cg,ii_corr,60,iii_lgbm,0.025,0.728,0.000,0.587,0.000,0.565,"{'learning_rate': [0.066], 'max_depth': [8], 'n_estimators': [200], 'num_leaves': [20]}"
1276,sigma,i_13cp,ii_random,des_random_7,iii_rf,0.023,0.763,0.000,0.550,0.000,0.565,"{'max_depth': [10], 'max_features': [35], 'max_leaf_nodes': [40], 'n_estimators': [140]}"
1277,sigma,i_13cl,ii_corr,45,iii_gbrt,0.026,0.694,0.000,0.560,0.000,0.565,"{'learning_rate': [0.089], 'max_depth': [4], 'max_features': [10], 'max_leaf_nodes': [12], 'n_estimators': [140]}"
1278,sigma,i_02ch,ii_mlr,mlr_ff_multifinal,iii_lgbm,0.019,0.849,0.000,0.623,0.000,0.565,"{'learning_rate': [0.065], 'max_depth': [14], 'n_estimators': [150], 'num_leaves': [20]}"
1279,sigma,i_01cg,ii_corr,200,iii_la,0.025,0.732,0.000,0.650,0.000,0.565,{'alpha': [8.9e-05]}
1280,sigma,i_11cp,ii_mlr,mlr_ff_multifinal,iii_lgbm,0.022,0.783,0.000,0.566,0.000,0.565,"{'learning_rate': [0.071], 'max_depth': [12], 'n_estimators': [110], 'num_leaves': [20]}"
1281,sigma,i_12cp,ii_random,des_random_3,iii_la,0.028,0.668,0.000,0.555,0.000,0.565,{'alpha': [7.7e-05]}
1282,sigma,i_02cd,ii_corr,80,iii_lgbm,0.026,0.709,0.000,0.583,0.000,0.565,"{'learning_rate': [0.13], 'max_depth': [6], 'n_estimators': [120], 'num_leaves': [20]}"
1283,sigma,i_11cl,ii_corr,60,iii_lgbm,0.023,0.777,0.000,0.561,0.000,0.565,"{'learning_rate': [0.082], 'max_depth': [10], 'n_estimators': [200], 'num_leaves': [20]}"
1284,sigma,i_12s3l,ii_random,des_random_4,iii_rf,0.025,0.716,0.000,0.534,0.000,0.565,"{'max_depth': [16], 'max_features': [30], 'max_leaf_nodes': [50], 'n_estimators': [2000]}"
1285,sigma,i_11cl,ii_random,des_random_5,iii_rf,0.022,0.785,0.000,0.538,0.000,0.565,"{'max_depth': [16], 'max_features': [30], 'max_leaf_nodes': [50], 'n_estimators': [1650]}"
1286,sigma,i_12s3l,ii_random,des_random_9,iii_gbrt,0.026,0.714,0.000,0.531,0.000,0.565,"{'learning_rate': [0.061], 'max_depth': [8], 'max_features': [10], 'max_leaf_nodes': [10], 'n_estimators': [160]}"
1287,sigma,i_02cn,ii_random,des_random_1,iii_la,0.028,0.658,0.000,0.640,0.000,0.564,{'alpha': [0.00019]}
1288,sigma,i_12cp,ii_random,des_random_8,iii_gbrt,0.017,0.868,0.000,0.527,0.000,0.564,"{'learning_rate': [0.087], 'max_depth': [4], 'max_features': [55], 'max_leaf_nodes': [16], 'n_estimators': [190]}"
1289,sigma,i_13s3l,ii_la,la_ff_final,iii_lgbm,0.026,0.712,0.000,0.519,0.000,0.564,"{'learning_rate': [0.081], 'max_depth': [16], 'n_estimators': [260], 'num_leaves': [20]}"
1290,sigma,i_02cp,ii_corr,150,iii_rf,0.023,0.771,0.000,0.591,0.000,0.564,"{'max_depth': [22], 'max_features': [40], 'max_leaf_nodes': [36], 'n_estimators': [100]}"
1291,sigma,i_13s3l,ii_random,des_random_6,iii_rf,0.026,0.711,0.000,0.550,0.000,0.564,"{'max_depth': [28], 'max_features': [30], 'max_leaf_nodes': [50], 'n_estimators': [1390]}"
1292,sigma,i_02cp,ii_random,des_random_8,iii_gbrt,0.025,0.729,0.000,0.588,0.000,0.564,"{'learning_rate': [0.092], 'max_depth': [4], 'max_features': [25], 'max_leaf_nodes': [8], 'n_estimators': [100]}"
1293,sigma,i_12s3g,ii_random,des_random_4,iii_rf,0.028,0.660,0.000,0.520,0.000,0.564,"{'max_depth': [12], 'max_features': [40], 'max_leaf_nodes': [34], 'n_estimators': [1310]}"
1294,sigma,i_12s3l,ii_random,des_random_8,iii_rf,0.025,0.717,0.000,0.547,0.000,0.564,"{'max_depth': [22], 'max_features': [48], 'max_leaf_nodes': [50], 'n_estimators': [200]}"
1295,sigma,i_13ch,ii_corr,70,iii_gbrt,0.021,0.803,0.000,0.633,0.000,0.564,"{'learning_rate': [0.098], 'max_depth': [4], 'max_features': [15], 'max_leaf_nodes': [10], 'n_estimators': [150]}"
1296,sigma,i_11ch,ii_random,des_random_9,iii_rf,0.019,0.848,0.000,0.645,0.000,0.564,"{'max_depth': [20], 'max_features': [35], 'max_leaf_nodes': [50], 'n_estimators': [1230]}"
1297,sigma,i_13s3l,ii_random,des_random_1,iii_gbrt,0.025,0.720,0.000,0.541,0.000,0.564,"{'learning_rate': [0.071], 'max_depth': [6], 'max_features': [15], 'max_leaf_nodes': [12], 'n_estimators': [150]}"
1298,sigma,i_01a,ii_corr,80,iii_rf,0.015,0.906,0.000,0.611,0.000,0.564,"{'max_depth': [16], 'max_features': [20], 'max_leaf_nodes': [50], 'n_estimators': [1520]}"
1299,sigma,i_12s3g,ii_random,des_random_3,iii_rf,0.027,0.683,0.000,0.508,0.000,0.564,"{'max_depth': [14], 'max_features': [20], 'max_leaf_nodes': [48], 'n_estimators': [1590]}"
1300,sigma,i_02ch,ii_corr,150,iii_gbrt,0.018,0.860,0.000,0.627,0.000,0.564,"{'learning_rate': [0.086], 'max_depth': [4], 'max_features': [30], 'max_leaf_nodes': [10], 'n_estimators': [170]}"
1301,sigma,i_02cn,ii_random,des_random_6,iii_lgbm,0.025,0.733,0.000,0.620,0.000,0.564,"{'learning_rate': [0.084], 'max_depth': [12], 'n_estimators': [90], 'num_leaves': [20]}"
1302,sigma,i_01a,ii_corr,80,iii_la,0.025,0.720,0.000,0.651,0.000,0.564,{'alpha': [1e-06]}
