,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
1344,sigma,I_02a,II_ps,86,III_la,0.000,0.734,0.000,0.678,{'alpha': [0.00035]}
1345,sigma,I_13cd,II_sp,62,III_mlr,0.000,0.785,0.000,0.678,{}
1346,sigma,I_02a,II_ps,90,III_la,0.000,0.734,0.000,0.678,{'alpha': [0.00035]}
1347,sigma,I_02a,II_r2r,78,III_la,0.000,0.730,0.000,0.678,{'alpha': [0.00032]}
1348,sigma,I_02a,II_rr2,78,III_la,0.000,0.730,0.000,0.678,{'alpha': [0.00032]}
1349,sigma,I_02a,II_ps,78,III_la,0.000,0.730,0.000,0.678,{'alpha': [0.00032]}
1350,sigma,I_02a,II_ps,98,III_la,0.000,0.736,0.000,0.677,{'alpha': [0.00037]}
1351,sigma,I_12cg,II_r2r,94,III_la,0.000,0.791,0.000,0.677,{'alpha': [0.00017]}
1352,sigma,I_12cg,II_rr2,94,III_la,0.000,0.791,0.000,0.677,{'alpha': [0.00017]}
1353,sigma,I_13cd,II_sp,40,III_mlr,0.000,0.765,0.000,0.677,{}
1354,sigma,I_11a,II_sp,48,III_la,0.000,0.790,0.000,0.677,{'alpha': [6.7e-05]}
1355,sigma,I_02a,II_r2r,76,III_la,0.000,0.728,0.000,0.677,{'alpha': [0.00033]}
1356,sigma,I_02a,II_rr2,76,III_la,0.000,0.728,0.000,0.677,{'alpha': [0.00033]}
1357,sigma,I_02a,II_ps,92,III_la,0.000,0.735,0.000,0.677,{'alpha': [0.00036]}
1358,sigma,I_02a,II_ps,94,III_la,0.000,0.735,0.000,0.677,{'alpha': [0.00036]}
1359,sigma,I_02a,II_ps,76,III_la,0.000,0.728,0.000,0.677,{'alpha': [0.00033]}
1360,sigma,I_12cp,II_sp,66,III_la,0.000,0.702,0.000,0.677,{'alpha': [0.00025]}
1361,sigma,I_02a,II_ps,96,III_la,0.000,0.735,0.000,0.677,{'alpha': [0.00038]}
1362,sigma,I_01a,II_ps,20,III_la,0.000,0.737,0.000,0.677,{'alpha': [0.00032]}
1363,sigma,I_02a,II_r2r,50,III_la,0.000,0.748,0.000,0.677,{'alpha': [0.00016]}
1364,sigma,I_02a,II_rr2,50,III_la,0.000,0.748,0.000,0.677,{'alpha': [0.00016]}
1365,sigma,I_02a,II_sp,36,III_la,0.000,0.750,0.000,0.677,{'alpha': [4.8e-05]}
1366,sigma,I_12cp,II_sp,64,III_la,0.000,0.717,0.000,0.677,{'alpha': [0.00017]}
1367,sigma,I_12cl,II_r2r,94,III_la,0.000,0.767,0.000,0.677,{'alpha': [0.00036]}
1368,sigma,I_12cl,II_rr2,94,III_la,0.000,0.767,0.000,0.677,{'alpha': [0.00036]}
1369,sigma,I_12cl,II_sp,95,III_la,0.000,0.767,0.000,0.677,{'alpha': [0.00036]}
1370,sigma,I_12cl,II_ps,95,III_la,0.000,0.767,0.000,0.677,{'alpha': [0.00036]}
1371,sigma,I_12cl,II_ps,94,III_la,0.000,0.767,0.000,0.677,{'alpha': [0.00036]}
1372,sigma,I_01a,II_r2r,20,III_la,0.000,0.737,0.000,0.676,{'alpha': [0.00033]}
1373,sigma,I_01a,II_rr2,20,III_la,0.000,0.737,0.000,0.676,{'alpha': [0.00033]}
1374,sigma,I_02a,II_ps,50,III_la,0.000,0.751,0.000,0.676,{'alpha': [0.00015]}
1375,sigma,I_02a,II_r2r,102,III_la,0.000,0.736,0.000,0.676,{'alpha': [0.00037]}
1376,sigma,I_02a,II_r2r,100,III_la,0.000,0.736,0.000,0.676,{'alpha': [0.00037]}
1377,sigma,I_02a,II_rr2,102,III_la,0.000,0.736,0.000,0.676,{'alpha': [0.00037]}
1378,sigma,I_02a,II_rr2,100,III_la,0.000,0.736,0.000,0.676,{'alpha': [0.00037]}
1379,sigma,I_02a,II_ps,101,III_la,0.000,0.736,0.000,0.676,{'alpha': [0.00037]}
1380,sigma,I_02a,II_ps,100,III_la,0.000,0.736,0.000,0.676,{'alpha': [0.00037]}
1381,sigma,I_02a,II_r2r,42,III_mlr,0.000,0.760,0.000,0.676,{}
1382,sigma,I_02a,II_rr2,42,III_mlr,0.000,0.760,0.000,0.676,{}
1383,sigma,I_11a,II_r2r,42,III_la,0.000,0.760,0.000,0.676,{'alpha': [0.0001]}
1384,sigma,I_11a,II_rr2,42,III_la,0.000,0.760,0.000,0.676,{'alpha': [0.0001]}
1385,sigma,I_02a,II_r2r,74,III_la,0.000,0.724,0.000,0.676,{'alpha': [0.00037]}
1386,sigma,I_02a,II_rr2,74,III_la,0.000,0.724,0.000,0.676,{'alpha': [0.00037]}
1387,sigma,I_02a,II_ps,74,III_la,0.000,0.724,0.000,0.676,{'alpha': [0.00037]}
1388,sigma,I_02a,II_sp,101,III_la,0.000,0.736,0.000,0.676,{'alpha': [0.00037]}
1389,sigma,I_02a,II_sp,100,III_la,0.000,0.736,0.000,0.676,{'alpha': [0.00037]}
1390,sigma,I_02a,II_r2r,38,III_mlr,0.000,0.757,0.000,0.676,{}
1391,sigma,I_02a,II_rr2,38,III_mlr,0.000,0.757,0.000,0.676,{}
1392,sigma,I_12cp,II_sp,50,III_la,0.000,0.669,0.000,0.676,{'alpha': [0.0005]}
1393,sigma,I_12cl,II_r2r,92,III_la,0.000,0.764,0.000,0.676,{'alpha': [0.00038]}
1394,sigma,I_12cl,II_rr2,92,III_la,0.000,0.764,0.000,0.676,{'alpha': [0.00038]}
1395,sigma,I_12cl,II_ps,92,III_la,0.000,0.763,0.000,0.676,{'alpha': [0.00039]}
1396,sigma,I_12cl,II_ps,93,III_la,0.000,0.761,0.000,0.675,{'alpha': [0.00041]}
1397,sigma,I_02a,II_sp,32,III_mlr,0.000,0.740,0.000,0.675,{}
1398,sigma,I_13cd,II_r2r,54,III_mlr,0.000,0.775,0.000,0.675,{}
1399,sigma,I_13cd,II_rr2,54,III_mlr,0.000,0.775,0.000,0.675,{}
1400,sigma,I_12cl,II_r2r,70,III_la,0.000,0.764,0.000,0.675,{'alpha': [0.00034]}
1401,sigma,I_12cl,II_rr2,70,III_la,0.000,0.764,0.000,0.675,{'alpha': [0.00034]}
1402,sigma,I_12cl,II_r2r,90,III_la,0.000,0.763,0.000,0.675,{'alpha': [0.00038]}
1403,sigma,I_12cl,II_rr2,90,III_la,0.000,0.763,0.000,0.675,{'alpha': [0.00038]}
1404,sigma,I_12cp,II_sp,52,III_la,0.000,0.668,0.000,0.675,{'alpha': [0.00052]}
1405,sigma,I_12cl,II_ps,91,III_la,0.000,0.763,0.000,0.675,{'alpha': [0.00038]}
1406,sigma,I_12cl,II_ps,90,III_la,0.000,0.763,0.000,0.675,{'alpha': [0.00038]}
1407,sigma,I_12cl,II_r2r,72,III_la,0.000,0.765,0.000,0.675,{'alpha': [0.00033]}
1408,sigma,I_12cl,II_rr2,72,III_la,0.000,0.765,0.000,0.675,{'alpha': [0.00033]}
1409,sigma,I_12cl,II_r2r,74,III_la,0.000,0.765,0.000,0.675,{'alpha': [0.00033]}
1410,sigma,I_12cl,II_rr2,74,III_la,0.000,0.765,0.000,0.675,{'alpha': [0.00033]}
1411,sigma,I_12cl,II_sp,93,III_la,0.000,0.764,0.000,0.675,{'alpha': [0.00038]}
1412,sigma,I_02a,II_sp,74,III_la,0.000,0.722,0.000,0.675,{'alpha': [0.00039]}
1413,sigma,I_02a,II_sp,72,III_la,0.000,0.722,0.000,0.675,{'alpha': [0.00039]}
1414,sigma,I_12cl,II_r2r,76,III_la,0.000,0.764,0.000,0.675,{'alpha': [0.00035]}
1415,sigma,I_12cl,II_rr2,76,III_la,0.000,0.764,0.000,0.675,{'alpha': [0.00035]}
1416,sigma,I_12cl,II_ps,79,III_la,0.000,0.764,0.000,0.675,{'alpha': [0.00035]}
1417,sigma,I_12cl,II_ps,78,III_la,0.000,0.764,0.000,0.675,{'alpha': [0.00035]}
1418,sigma,I_11a,II_sp,46,III_la,0.000,0.776,0.000,0.675,{'alpha': [8.5e-05]}
1419,sigma,I_12cl,II_ps,80,III_la,0.000,0.764,0.000,0.675,{'alpha': [0.00035]}
1420,sigma,I_12cl,II_r2r,78,III_la,0.000,0.766,0.000,0.675,{'alpha': [0.00033]}
1421,sigma,I_12cl,II_rr2,78,III_la,0.000,0.766,0.000,0.675,{'alpha': [0.00033]}
1422,sigma,I_12cl,II_ps,74,III_la,0.000,0.766,0.000,0.675,{'alpha': [0.00033]}
1423,sigma,I_12cl,II_ps,76,III_la,0.000,0.766,0.000,0.675,{'alpha': [0.00033]}
1424,sigma,I_12cl,II_ps,89,III_la,0.000,0.759,0.000,0.675,{'alpha': [0.00042]}
1425,sigma,I_12cl,II_ps,88,III_la,0.000,0.759,0.000,0.675,{'alpha': [0.00042]}
1426,sigma,I_12cl,II_r2r,88,III_la,0.000,0.761,0.000,0.674,{'alpha': [0.00039]}
1427,sigma,I_12cl,II_rr2,88,III_la,0.000,0.761,0.000,0.674,{'alpha': [0.00039]}
1428,sigma,I_12cl,II_r2r,84,III_la,0.000,0.761,0.000,0.674,{'alpha': [0.00039]}
1429,sigma,I_12cl,II_rr2,84,III_la,0.000,0.761,0.000,0.674,{'alpha': [0.00039]}
1430,sigma,I_12cl,II_r2r,86,III_la,0.000,0.761,0.000,0.674,{'alpha': [0.00039]}
1431,sigma,I_12cl,II_rr2,86,III_la,0.000,0.761,0.000,0.674,{'alpha': [0.00039]}
1432,sigma,I_11a,II_ps,48,III_la,0.000,0.772,0.000,0.674,{'alpha': [8.4e-05]}
1433,sigma,I_11a,II_r2r,48,III_la,0.000,0.772,0.000,0.674,{'alpha': [8.4e-05]}
1434,sigma,I_11a,II_rr2,48,III_la,0.000,0.772,0.000,0.674,{'alpha': [8.4e-05]}
1435,sigma,I_02a,II_r2r,44,III_mlr,0.000,0.762,0.000,0.674,{}
1436,sigma,I_02a,II_rr2,44,III_mlr,0.000,0.762,0.000,0.674,{}
1437,sigma,I_12cl,II_ps,84,III_la,0.000,0.761,0.000,0.674,{'alpha': [0.00039]}
1438,sigma,I_12cl,II_ps,87,III_la,0.000,0.761,0.000,0.674,{'alpha': [0.00039]}
1439,sigma,I_12cl,II_ps,85,III_la,0.000,0.761,0.000,0.674,{'alpha': [0.00039]}
1440,sigma,I_12cl,II_ps,86,III_la,0.000,0.761,0.000,0.674,{'alpha': [0.00039]}
1441,sigma,I_13cd,II_r2r,32,III_mlr,0.000,0.753,0.000,0.674,{}
1442,sigma,I_13cd,II_rr2,32,III_mlr,0.000,0.753,0.000,0.674,{}
1443,sigma,I_13cd,II_ps,32,III_mlr,0.000,0.753,0.000,0.674,{}
1444,sigma,I_12cp,II_sp,62,III_la,0.000,0.725,0.000,0.674,{'alpha': [0.00014]}
1445,sigma,I_12cl,II_ps,70,III_la,0.000,0.749,0.000,0.674,{'alpha': [0.00043]}
1446,sigma,I_13cd,II_r2r,24,III_mlr,0.000,0.740,0.000,0.674,{}
1447,sigma,I_13cd,II_rr2,24,III_mlr,0.000,0.740,0.000,0.674,{}
1448,sigma,I_13cd,II_ps,24,III_mlr,0.000,0.740,0.000,0.674,{}
1449,sigma,I_12cl,II_ps,72,III_la,0.000,0.749,0.000,0.674,{'alpha': [0.00043]}
1450,sigma,I_12cl,II_r2r,80,III_la,0.000,0.764,0.000,0.674,{'alpha': [0.00036]}
1451,sigma,I_12cl,II_rr2,80,III_la,0.000,0.764,0.000,0.674,{'alpha': [0.00036]}
1452,sigma,I_02a,II_sp,52,III_mlr,0.000,0.769,0.000,0.674,{}
1453,sigma,I_12cl,II_r2r,82,III_la,0.000,0.764,0.000,0.674,{'alpha': [0.00036]}
1454,sigma,I_12cl,II_rr2,82,III_la,0.000,0.764,0.000,0.674,{'alpha': [0.00036]}
1455,sigma,I_02cl,II_sp,20,III_la,0.000,0.740,0.000,0.674,{'alpha': [0.00044]}
1456,sigma,I_02cl,II_sp,22,III_la,0.000,0.740,0.000,0.674,{'alpha': [0.0005]}
1457,sigma,I_12cl,II_ps,83,III_la,0.000,0.764,0.000,0.674,{'alpha': [0.00036]}
1458,sigma,I_12cl,II_ps,81,III_la,0.000,0.764,0.000,0.674,{'alpha': [0.00036]}
1459,sigma,I_12cl,II_ps,82,III_la,0.000,0.764,0.000,0.674,{'alpha': [0.00036]}
1460,sigma,I_11a,II_sp,52,III_la,0.000,0.798,0.000,0.674,{'alpha': [5.6e-05]}
1461,sigma,I_02a,II_ps,42,III_la,0.000,0.719,0.000,0.674,{'alpha': [0.00026]}
1462,sigma,I_13cd,II_ps,48,III_mlr,0.000,0.770,0.000,0.674,{}
1463,sigma,I_02a,II_ps,40,III_mlr,0.000,0.759,0.000,0.674,{}
1464,sigma,I_13cd,II_ps,46,III_mlr,0.000,0.766,0.000,0.674,{}
1465,sigma,I_13cd,II_r2r,48,III_mlr,0.000,0.767,0.000,0.674,{}
1466,sigma,I_13cd,II_rr2,48,III_mlr,0.000,0.767,0.000,0.674,{}
1467,sigma,I_12cl,II_r2r,98,III_la,0.000,0.769,0.000,0.674,{'alpha': [0.00034]}
1468,sigma,I_12cl,II_rr2,98,III_la,0.000,0.769,0.000,0.674,{'alpha': [0.00034]}
1469,sigma,I_12cl,II_ps,97,III_la,0.000,0.769,0.000,0.674,{'alpha': [0.00034]}
1470,sigma,I_12cl,II_sp,97,III_la,0.000,0.769,0.000,0.674,{'alpha': [0.00034]}
1471,sigma,I_12cl,II_ps,96,III_la,0.000,0.769,0.000,0.674,{'alpha': [0.00034]}
1472,sigma,I_12cl,II_r2r,96,III_la,0.000,0.769,0.000,0.674,{'alpha': [0.00034]}
1473,sigma,I_12cl,II_rr2,96,III_la,0.000,0.769,0.000,0.674,{'alpha': [0.00034]}
1474,sigma,I_12cl,II_sp,91,III_la,0.000,0.760,0.000,0.674,{'alpha': [0.00039]}
1475,sigma,I_12cp,II_sp,94,III_la,0.000,0.731,0.000,0.674,{'alpha': [0.00017]}
1476,sigma,I_12cp,II_ps,92,III_la,0.000,0.731,0.000,0.674,{'alpha': [0.00017]}
1477,sigma,I_12cp,II_ps,94,III_la,0.000,0.731,0.000,0.674,{'alpha': [0.00017]}
1478,sigma,I_12cp,II_r2r,92,III_la,0.000,0.731,0.000,0.674,{'alpha': [0.00017]}
1479,sigma,I_12cp,II_r2r,94,III_la,0.000,0.731,0.000,0.674,{'alpha': [0.00017]}
1480,sigma,I_12cp,II_rr2,92,III_la,0.000,0.731,0.000,0.674,{'alpha': [0.00017]}
1481,sigma,I_12cp,II_rr2,94,III_la,0.000,0.731,0.000,0.674,{'alpha': [0.00017]}
1482,sigma,I_12cp,II_sp,92,III_la,0.000,0.731,0.000,0.673,{'alpha': [0.00017]}
1483,sigma,I_13cd,II_r2r,30,III_mlr,0.000,0.752,0.000,0.673,{}
1484,sigma,I_13cd,II_rr2,30,III_mlr,0.000,0.752,0.000,0.673,{}
1485,sigma,I_13cd,II_ps,30,III_mlr,0.000,0.752,0.000,0.673,{}
1486,sigma,I_11a,II_r2r,40,III_la,0.000,0.760,0.000,0.673,{'alpha': [7.6e-05]}
1487,sigma,I_11a,II_rr2,40,III_la,0.000,0.760,0.000,0.673,{'alpha': [7.6e-05]}
1488,sigma,I_12cg,II_ps,93,III_la,0.000,0.791,0.000,0.673,{'alpha': [0.00017]}
1489,sigma,I_12cg,II_sp,93,III_la,0.000,0.791,0.000,0.673,{'alpha': [0.00017]}
1490,sigma,I_02a,II_sp,50,III_la,0.000,0.717,0.000,0.673,{'alpha': [0.00036]}
1491,sigma,I_02a,II_sp,48,III_la,0.000,0.717,0.000,0.673,{'alpha': [0.00036]}
1492,sigma,I_02a,II_sp,68,III_la,0.000,0.719,0.000,0.673,{'alpha': [0.00041]}
1493,sigma,I_02a,II_ps,80,III_la,0.000,0.724,0.000,0.673,{'alpha': [0.00039]}
1494,sigma,I_13cd,II_ps,80,III_mlr,0.000,0.815,0.000,0.673,{}
1495,sigma,I_13cd,II_r2r,80,III_mlr,0.000,0.815,0.000,0.673,{}
1496,sigma,I_13cd,II_rr2,80,III_mlr,0.000,0.815,0.000,0.673,{}
1497,sigma,I_02a,II_sp,28,III_mlr,0.000,0.736,0.000,0.673,{}
1498,sigma,I_12cl,II_r2r,68,III_la,0.000,0.757,0.000,0.673,{'alpha': [0.00039]}
1499,sigma,I_12cl,II_rr2,68,III_la,0.000,0.757,0.000,0.673,{'alpha': [0.00039]}
1500,sigma,I_02a,II_r2r,30,III_mlr,0.000,0.750,0.000,0.672,{}
1501,sigma,I_02a,II_rr2,30,III_mlr,0.000,0.750,0.000,0.672,{}
1502,sigma,I_01ch,II_ps,110,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1503,sigma,I_01ch,II_ps,108,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1504,sigma,I_01ch,II_ps,106,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1505,sigma,I_01ch,II_ps,109,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1506,sigma,I_01ch,II_ps,107,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1507,sigma,I_01ch,II_ps,111,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1508,sigma,I_01ch,II_sp,106,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1509,sigma,I_13cd,II_r2r,46,III_mlr,0.000,0.767,0.000,0.672,{}
1510,sigma,I_13cd,II_rr2,46,III_mlr,0.000,0.767,0.000,0.672,{}
1511,sigma,I_01ch,II_r2r,110,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00067]}
1512,sigma,I_01ch,II_r2r,108,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00067]}
1513,sigma,I_01ch,II_r2r,106,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00067]}
1514,sigma,I_01ch,II_r2r,109,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00067]}
1515,sigma,I_01ch,II_r2r,107,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00067]}
1516,sigma,I_01ch,II_r2r,111,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00067]}
1517,sigma,I_01ch,II_rr2,110,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00067]}
1518,sigma,I_01ch,II_rr2,108,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00067]}
1519,sigma,I_01ch,II_rr2,106,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00067]}
1520,sigma,I_01ch,II_rr2,109,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00067]}
1521,sigma,I_01ch,II_rr2,107,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00067]}
1522,sigma,I_01ch,II_rr2,111,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00067]}
1523,sigma,I_01ch,II_sp,110,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00067]}
1524,sigma,I_01ch,II_sp,108,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00067]}
1525,sigma,I_01ch,II_sp,109,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00067]}
1526,sigma,I_01ch,II_sp,107,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00067]}
1527,sigma,I_01ch,II_sp,111,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00067]}
1528,sigma,I_01ch,II_ps,104,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1529,sigma,I_01ch,II_ps,103,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1530,sigma,I_01ch,II_r2r,104,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1531,sigma,I_01ch,II_r2r,102,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1532,sigma,I_01ch,II_r2r,103,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1533,sigma,I_01ch,II_rr2,104,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1534,sigma,I_01ch,II_rr2,102,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1535,sigma,I_01ch,II_rr2,103,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1536,sigma,I_01ch,II_sp,104,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1537,sigma,I_01ch,II_sp,102,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1538,sigma,I_01ch,II_sp,98,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1539,sigma,I_01ch,II_sp,96,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1540,sigma,I_01ch,II_sp,94,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1541,sigma,I_01ch,II_sp,92,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1542,sigma,I_01ch,II_sp,105,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1543,sigma,I_01ch,II_sp,101,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1544,sigma,I_01ch,II_sp,99,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1545,sigma,I_01ch,II_sp,97,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1546,sigma,I_01ch,II_sp,95,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1547,sigma,I_01ch,II_sp,93,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1548,sigma,I_01ch,II_sp,100,III_la,0.000,0.764,0.000,0.672,{'alpha': [0.00066]}
1549,sigma,I_02a,II_r2r,46,III_la,0.000,0.716,0.000,0.672,{'alpha': [0.00033]}
1550,sigma,I_02a,II_rr2,46,III_la,0.000,0.716,0.000,0.672,{'alpha': [0.00033]}
1551,sigma,I_13cd,II_ps,20,III_mlr,0.000,0.737,0.000,0.672,{}
1552,sigma,I_01ch,II_ps,102,III_la,0.000,0.763,0.000,0.672,{'alpha': [0.00067]}
1553,sigma,I_01ch,II_ps,98,III_la,0.000,0.763,0.000,0.672,{'alpha': [0.00067]}
1554,sigma,I_01ch,II_ps,105,III_la,0.000,0.763,0.000,0.672,{'alpha': [0.00067]}
1555,sigma,I_01ch,II_ps,101,III_la,0.000,0.763,0.000,0.672,{'alpha': [0.00067]}
1556,sigma,I_01ch,II_ps,99,III_la,0.000,0.763,0.000,0.672,{'alpha': [0.00067]}
1557,sigma,I_01ch,II_ps,97,III_la,0.000,0.763,0.000,0.672,{'alpha': [0.00067]}
1558,sigma,I_01ch,II_ps,100,III_la,0.000,0.763,0.000,0.672,{'alpha': [0.00067]}
1559,sigma,I_01ch,II_r2r,98,III_la,0.000,0.763,0.000,0.672,{'alpha': [0.00067]}
1560,sigma,I_01ch,II_r2r,96,III_la,0.000,0.763,0.000,0.672,{'alpha': [0.00067]}
1561,sigma,I_01ch,II_r2r,105,III_la,0.000,0.763,0.000,0.672,{'alpha': [0.00067]}
1562,sigma,I_01ch,II_r2r,101,III_la,0.000,0.763,0.000,0.672,{'alpha': [0.00067]}
1563,sigma,I_01ch,II_r2r,99,III_la,0.000,0.763,0.000,0.672,{'alpha': [0.00067]}
1564,sigma,I_01ch,II_r2r,97,III_la,0.000,0.763,0.000,0.672,{'alpha': [0.00067]}
1565,sigma,I_01ch,II_r2r,100,III_la,0.000,0.763,0.000,0.672,{'alpha': [0.00067]}
1566,sigma,I_01ch,II_rr2,98,III_la,0.000,0.763,0.000,0.672,{'alpha': [0.00067]}
1567,sigma,I_01ch,II_rr2,96,III_la,0.000,0.763,0.000,0.672,{'alpha': [0.00067]}
1568,sigma,I_01ch,II_rr2,105,III_la,0.000,0.763,0.000,0.672,{'alpha': [0.00067]}
1569,sigma,I_01ch,II_rr2,101,III_la,0.000,0.763,0.000,0.672,{'alpha': [0.00067]}
1570,sigma,I_01ch,II_rr2,99,III_la,0.000,0.763,0.000,0.672,{'alpha': [0.00067]}
1571,sigma,I_01ch,II_rr2,97,III_la,0.000,0.763,0.000,0.672,{'alpha': [0.00067]}
1572,sigma,I_01ch,II_rr2,100,III_la,0.000,0.763,0.000,0.672,{'alpha': [0.00067]}
1573,sigma,I_01ch,II_sp,103,III_la,0.000,0.763,0.000,0.671,{'alpha': [0.00067]}
1574,sigma,I_13cp,II_sp,40,III_mlr,0.000,0.756,0.000,0.671,{}
1575,sigma,I_01ch,II_r2r,20,III_mlr,0.000,0.771,0.000,0.671,{}
1576,sigma,I_01ch,II_rr2,20,III_mlr,0.000,0.771,0.000,0.671,{}
1577,sigma,I_02a,II_r2r,40,III_la,0.000,0.719,0.000,0.671,{'alpha': [0.00025]}
1578,sigma,I_02a,II_rr2,40,III_la,0.000,0.719,0.000,0.671,{'alpha': [0.00025]}
1579,sigma,I_02a,II_ps,20,III_mlr,0.000,0.728,0.000,0.671,{}
1580,sigma,I_02a,II_sp,70,III_la,0.000,0.720,0.000,0.671,{'alpha': [0.00041]}
1581,sigma,I_01ch,II_ps,96,III_la,0.000,0.763,0.000,0.671,{'alpha': [0.00066]}
1582,sigma,I_01ch,II_ps,94,III_la,0.000,0.763,0.000,0.671,{'alpha': [0.00066]}
1583,sigma,I_01ch,II_ps,92,III_la,0.000,0.763,0.000,0.671,{'alpha': [0.00066]}
1584,sigma,I_01ch,II_ps,95,III_la,0.000,0.763,0.000,0.671,{'alpha': [0.00066]}
1585,sigma,I_01ch,II_ps,93,III_la,0.000,0.763,0.000,0.671,{'alpha': [0.00066]}
1586,sigma,I_01ch,II_r2r,95,III_la,0.000,0.763,0.000,0.671,{'alpha': [0.00067]}
1587,sigma,I_01ch,II_rr2,95,III_la,0.000,0.763,0.000,0.671,{'alpha': [0.00067]}
1588,sigma,I_13cd,II_ps,22,III_mlr,0.000,0.738,0.000,0.671,{}
1589,sigma,I_01ch,II_sp,20,III_mlr,0.000,0.768,0.000,0.670,{}
1590,sigma,I_02a,II_ps,66,III_la,0.000,0.715,0.000,0.670,{'alpha': [0.00042]}
1591,sigma,I_02a,II_r2r,66,III_la,0.000,0.715,0.000,0.670,{'alpha': [0.00042]}
1592,sigma,I_02a,II_rr2,66,III_la,0.000,0.715,0.000,0.670,{'alpha': [0.00042]}
1593,sigma,I_02a,II_r2r,10,III_mlr,0.000,0.714,0.000,0.670,{}
1594,sigma,I_02a,II_rr2,10,III_mlr,0.000,0.714,0.000,0.670,{}
1595,sigma,I_02cn,II_sp,76,III_la,0.000,0.784,0.000,0.670,{'alpha': [0.00021]}
1596,sigma,I_02cn,II_r2r,72,III_la,0.000,0.784,0.000,0.669,{'alpha': [0.00021]}
1597,sigma,I_02cn,II_rr2,72,III_la,0.000,0.784,0.000,0.669,{'alpha': [0.00021]}
1598,sigma,I_02cn,II_ps,72,III_la,0.000,0.784,0.000,0.669,{'alpha': [0.00021]}
1599,sigma,I_02cn,II_ps,70,III_la,0.000,0.784,0.000,0.669,{'alpha': [0.00021]}
1600,sigma,I_02cn,II_sp,74,III_la,0.000,0.782,0.000,0.669,{'alpha': [0.00022]}
1601,sigma,I_13cd,II_r2r,22,III_mlr,0.000,0.739,0.000,0.669,{}
1602,sigma,I_13cd,II_rr2,22,III_mlr,0.000,0.739,0.000,0.669,{}
1603,sigma,I_12cg,II_r2r,92,III_la,0.000,0.788,0.000,0.669,{'alpha': [0.00018]}
1604,sigma,I_12cg,II_rr2,92,III_la,0.000,0.788,0.000,0.669,{'alpha': [0.00018]}
1605,sigma,I_12cg,II_sp,92,III_la,0.000,0.788,0.000,0.669,{'alpha': [0.00018]}
1606,sigma,I_02a,II_sp,30,III_mlr,0.000,0.740,0.000,0.669,{}
1607,sigma,I_12cg,II_ps,90,III_la,0.000,0.788,0.000,0.669,{'alpha': [0.00018]}
