,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,training set RMSE,training set R^2,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
546,ltl10,i_11cg,ii_corr,40,iii_gbrt,0.171,0.721,0.200,0.399,0.300,0.443,"{'learning_rate': [0.09], 'max_depth': [4], 'max_features': [5], 'max_leaf_nodes': [10], 'n_estimators': [170]}"
547,ltl10,i_13cp,ii_corr,80,iii_lgbm,0.179,0.691,0.200,0.362,0.300,0.443,"{'learning_rate': [0.082], 'max_depth': [14], 'n_estimators': [150], 'num_leaves': [20]}"
548,ltl10,i_13cp,ii_random,des_random_6,iii_gbrt,0.183,0.679,0.200,0.421,0.300,0.442,"{'learning_rate': [0.082], 'max_depth': [4], 'max_features': [15], 'max_leaf_nodes': [8], 'n_estimators': [90]}"
549,ltl10,i_02s1l,ii_random,des_random_8,iii_lgbm,0.181,0.685,0.300,0.317,0.300,0.442,"{'learning_rate': [0.087], 'max_depth': [12], 'n_estimators': [1310], 'num_leaves': [20]}"
550,ltl10,i_13cl,ii_random,des_random_1,iii_lgbm,0.191,0.651,0.200,0.416,0.300,0.442,"{'learning_rate': [0.055], 'max_depth': [6], 'n_estimators': [120], 'num_leaves': [20]}"
551,ltl10,i_12cl,ii_random,des_random_6,iii_svm_rbf,0.173,0.711,0.200,0.524,0.300,0.441,{'gamma': [0.0072]}
552,ltl10,i_11cd,ii_mlr,mlr_ff_multifinal,iii_lgbm,0.182,0.684,0.200,0.406,0.300,0.441,"{'learning_rate': [0.13], 'max_depth': [12], 'n_estimators': [90], 'num_leaves': [20]}"
553,ltl10,i_11cd,ii_rf,rf_ff_final,iii_lgbm,0.182,0.684,0.200,0.406,0.300,0.441,"{'learning_rate': [0.13], 'max_depth': [12], 'n_estimators': [90], 'num_leaves': [20]}"
554,ltl10,i_11cn,ii_random,des_random_3,iii_rf,0.189,0.657,0.300,0.337,0.300,0.441,"{'max_depth': [10], 'max_features': [15], 'max_leaf_nodes': [42], 'n_estimators': [1890]}"
555,ltl10,i_02s3l,ii_random,des_random_3,iii_rf,0.206,0.592,0.200,0.420,0.300,0.441,"{'max_depth': [28], 'max_features': [50], 'max_leaf_nodes': [46], 'n_estimators': [450]}"
556,ltl10,i_12cd,ii_mlr,mlr_ff_multifinal,iii_svm_rbf,0.167,0.732,0.200,0.434,0.300,0.441,{'gamma': [0.0052]}
557,ltl10,i_12cd,ii_rf,rf_ff_final,iii_svm_rbf,0.167,0.732,0.200,0.434,0.300,0.441,{'gamma': [0.0052]}
558,ltl10,i_11cn,ii_random,des_random_7,iii_rf,0.193,0.644,0.200,0.370,0.300,0.440,"{'max_depth': [10], 'max_features': [15], 'max_leaf_nodes': [48], 'n_estimators': [2100]}"
559,ltl10,i_12cp,ii_random,des_random_2,iii_gbrt,0.161,0.752,0.200,0.400,0.300,0.440,"{'learning_rate': [0.24], 'max_depth': [4], 'max_features': [5], 'max_leaf_nodes': [16], 'n_estimators': [70]}"
560,ltl10,i_02cd,ii_random,des_random_1,iii_svm_rbf,0.159,0.758,0.200,0.438,0.300,0.440,{'gamma': [0.012]}
