,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,training set RMSE,training set R^2,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
38,ltl10,i_02cn,ii_random,des_random_0,iii_lgbm,0.114,0.874,0.200,0.490,0.200,0.613,"{'learning_rate': [0.062], 'max_depth': [14], 'n_estimators': [310], 'num_leaves': [20]}"
39,ltl10,i_02cn,ii_random,des_random_3,iii_lgbm,0.138,0.817,0.200,0.516,0.200,0.613,"{'learning_rate': [0.12], 'max_depth': [6], 'n_estimators': [290], 'num_leaves': [20]}"
40,ltl10,i_01cg,ii_random,des_random_8,iii_gbrt,0.010,0.999,0.200,0.514,0.200,0.612,"{'learning_rate': [0.041], 'max_depth': [8], 'max_features': [5], 'max_leaf_nodes': [22], 'n_estimators': [660]}"
41,ltl10,i_01cg,ii_corr,150,iii_lgbm,0.067,0.957,0.200,0.525,0.200,0.612,"{'learning_rate': [0.08], 'max_depth': [14], 'n_estimators': [120], 'num_leaves': [20]}"
42,ltl10,i_02cn,ii_corr,80,iii_gbrt,0.104,0.896,0.200,0.512,0.200,0.611,"{'learning_rate': [0.071], 'max_depth': [8], 'max_features': [55], 'max_leaf_nodes': [8], 'n_estimators': [290]}"
43,ltl10,i_01cg,ii_corr,40,iii_lgbm,0.014,0.998,0.200,0.469,0.200,0.611,"{'learning_rate': [0.1], 'max_depth': [16], 'n_estimators': [690], 'num_leaves': [20]}"
44,ltl10,i_01cg,ii_corr,70,iii_lgbm,0.083,0.934,0.200,0.501,0.200,0.610,"{'learning_rate': [0.075], 'max_depth': [8], 'n_estimators': [160], 'num_leaves': [20]}"
45,ltl10,i_02cn,ii_corr,60,iii_gbrt,0.106,0.892,0.200,0.442,0.200,0.610,"{'learning_rate': [0.098], 'max_depth': [4], 'max_features': [30], 'max_leaf_nodes': [8], 'n_estimators': [340]}"
46,ltl10,i_02ch,ii_corr,150,iii_lgbm,0.095,0.913,0.200,0.537,0.200,0.609,"{'learning_rate': [0.069], 'max_depth': [12], 'n_estimators': [390], 'num_leaves': [20]}"
47,ltl10,i_02cp,ii_mlr,mlr_ff_multifinal,iii_lgbm,0.103,0.898,0.200,0.548,0.200,0.609,"{'learning_rate': [0.089], 'max_depth': [12], 'n_estimators': [220], 'num_leaves': [20]}"
48,ltl10,i_02cn,ii_random,des_random_7,iii_lgbm,0.136,0.822,0.200,0.550,0.200,0.609,"{'learning_rate': [0.084], 'max_depth': [8], 'n_estimators': [170], 'num_leaves': [20]}"
49,ltl10,i_02a,ii_rf,rf_ff_final,iii_svm_rbf,0.142,0.807,0.200,0.545,0.200,0.609,{'gamma': [0.034]}
50,ltl10,i_02cn,ii_la,la_ff_final,iii_rf,0.140,0.811,0.200,0.542,0.200,0.609,"{'max_depth': [22], 'max_features': [37], 'max_leaf_nodes': [50], 'n_estimators': [500]}"
51,ltl10,i_01cg,ii_corr,80,iii_gbrt,0.000,1.000,0.200,0.530,0.200,0.608,"{'learning_rate': [0.047], 'max_depth': [6], 'max_features': [20], 'max_leaf_nodes': [38], 'n_estimators': [2100]}"
52,ltl10,i_01cl,ii_random,des_random_0,iii_gbrt,0.000,1.000,0.200,0.536,0.200,0.608,"{'learning_rate': [0.09], 'max_depth': [6], 'max_features': [40], 'max_leaf_nodes': [24], 'n_estimators': [2070]}"
53,ltl10,i_01cg,ii_corr,70,iii_gbrt,0.000,1.000,0.200,0.479,0.200,0.608,"{'learning_rate': [0.052], 'max_depth': [6], 'max_features': [35], 'max_leaf_nodes': [20], 'n_estimators': [1620]}"
54,ltl10,i_01cg,ii_random,des_random_1,iii_gbrt,0.001,1.000,0.200,0.505,0.200,0.607,"{'learning_rate': [0.073], 'max_depth': [8], 'max_features': [35], 'max_leaf_nodes': [28], 'n_estimators': [430]}"
55,ltl10,i_01cg,ii_random,des_random_9,iii_gbrt,0.023,0.995,0.200,0.540,0.200,0.606,"{'learning_rate': [0.096], 'max_depth': [6], 'max_features': [35], 'max_leaf_nodes': [10], 'n_estimators': [350]}"
56,ltl10,i_01cn,ii_random,des_random_8,iii_lgbm,0.070,0.954,0.200,0.560,0.200,0.605,"{'learning_rate': [0.048], 'max_depth': [14], 'n_estimators': [220], 'num_leaves': [20]}"
