,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,training set RMSE,training set R^2,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
7213,integ,i_13s2d,ii_rf,rf_ff_final,iii_rf,467593.712,0.083,447195.800,0.084,442657.200,0.034,"{'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [2000]}"
7214,integ,i_01s3p,ii_corr,10,iii_la,468741.735,0.078,446251.900,0.087,442664.600,0.034,{'alpha': [199.0]}
7215,integ,i_12s2l,ii_rf,rf_ff_final,iii_la,467593.630,0.083,447193.800,0.084,442671.700,0.034,{'alpha': [199.0]}
7216,integ,i_12s2p,ii_rf,rf_ff_final,iii_la,467593.630,0.083,447193.800,0.084,442671.700,0.034,{'alpha': [199.0]}
7217,integ,i_12s2h,ii_rf,rf_ff_final,iii_la,467593.630,0.083,447193.800,0.084,442671.700,0.034,{'alpha': [199.0]}
7218,integ,i_12s2g,ii_rf,rf_ff_final,iii_la,467593.630,0.083,447193.800,0.084,442671.700,0.034,{'alpha': [199.0]}
7219,integ,i_12s2d,ii_rf,rf_ff_final,iii_la,467593.630,0.083,447193.800,0.084,442671.700,0.034,{'alpha': [199.0]}
7220,integ,i_13s2l,ii_rf,rf_ff_final,iii_la,467593.630,0.083,447193.800,0.084,442671.700,0.034,{'alpha': [199.0]}
7221,integ,i_13s2p,ii_rf,rf_ff_final,iii_la,467593.630,0.083,447193.800,0.084,442671.700,0.034,{'alpha': [199.0]}
7222,integ,i_13s2h,ii_rf,rf_ff_final,iii_la,467593.630,0.083,447193.800,0.084,442671.700,0.034,{'alpha': [199.0]}
7223,integ,i_13s2g,ii_rf,rf_ff_final,iii_la,467593.630,0.083,447193.800,0.084,442671.700,0.034,{'alpha': [199.0]}
7224,integ,i_13s2d,ii_rf,rf_ff_final,iii_la,467593.630,0.083,447193.800,0.084,442671.700,0.034,{'alpha': [199.0]}
7225,integ,i_12s1l,ii_corr,10,iii_rf,450367.089,0.149,462215.500,0.021,442724.600,0.033,"{'max_depth': [4], 'max_features': [6], 'max_leaf_nodes': [4], 'n_estimators': [70]}"
7226,integ,i_01s1d,ii_la,la_ff_final,iii_gbrt,447159.340,0.161,447076.700,0.084,442739.100,0.033,"{'learning_rate': [0.074], 'max_depth': [6], 'max_features': [1], 'max_leaf_nodes': [12], 'n_estimators': [20]}"
7227,integ,i_11cp,ii_la,la_ff_final,iii_lgbm,476433.522,0.048,461467.600,0.024,442825.500,0.033,"{'learning_rate': [0.082], 'max_depth': [2], 'n_estimators': [20], 'num_leaves': [20]}"
7228,integ,i_11cp,ii_la,la_ff_final,iii_gbrt,476235.051,0.048,461488.200,0.024,442836.300,0.033,"{'learning_rate': [0.05], 'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [40]}"
