,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
246,emlb,I_06s3d,II_r2r,6,III_la,33.300,0.182,33.100,0.155,{'alpha': [0.12]}
247,emlb,I_09s3d,II_sp,14,III_svm_lin,34.700,0.113,33.100,0.153,{}
248,emlb,I_07s1g,II_sp,4,III_la,33.600,0.167,33.200,0.149,{'alpha': [1.6]}
249,emlb,I_05s1g,II_r2r,4,III_la,33.400,0.175,33.400,0.138,{'alpha': [0.18]}
250,emlb,I_07s3h,II_sp,6,III_la,33.000,0.198,33.500,0.136,{'alpha': [0.27]}
251,emlb,I_09s1d,II_sp,64,III_la,32.900,0.201,33.500,0.134,{'alpha': [0.2]}
252,emlb,I_08s3d,II_r2r,5,III_mlr,34.800,0.106,33.600,0.130,{}
253,emlb,I_05s1d,II_r2r,4,III_la,34.300,0.131,33.600,0.129,{'alpha': [0.19]}
254,emlb,I_08s2l,II_ps,7,III_svm_lin,34.300,0.129,33.600,0.129,{}
255,emlb,I_08s2p,II_ps,7,III_svm_lin,34.300,0.129,33.600,0.129,{}
256,emlb,I_08s2h,II_ps,7,III_svm_lin,34.300,0.129,33.600,0.129,{}
257,emlb,I_08s2g,II_ps,7,III_svm_lin,34.300,0.129,33.600,0.129,{}
258,emlb,I_08s2d,II_ps,7,III_svm_lin,34.300,0.129,33.600,0.129,{}
259,emlb,I_05s3d,II_r2r,4,III_la,34.500,0.122,33.700,0.125,{'alpha': [2.0]}
260,emlb,I_06s1g,II_r2r,4,III_la,34.100,0.143,33.800,0.116,{'alpha': [1.4]}
261,emlb,I_08s1d,II_r2r,4,III_mlr,33.900,0.149,34.100,0.100,{}
262,emlb,I_03s3l,II_r2r,6,III_la,34.500,0.121,34.300,0.093,{'alpha': [0.51]}
263,emlb,I_03s3h,II_ps,4,III_la,34.700,0.111,34.400,0.089,{'alpha': [0.18]}
264,emlb,I_07s3p,II_ps,4,III_mlr,33.500,0.169,34.400,0.089,{}
265,emlb,I_10s1d,II_r2r,6,III_mlr,34.600,0.117,34.400,0.087,{}
266,emlb,I_05s2l,II_r2r,4,III_la,34.600,0.113,34.400,0.086,{'alpha': [4.7e-05]}
267,emlb,I_05s2p,II_r2r,4,III_la,34.600,0.113,34.400,0.086,{'alpha': [4.7e-05]}
268,emlb,I_05s2h,II_r2r,4,III_la,34.600,0.113,34.400,0.086,{'alpha': [4.7e-05]}
269,emlb,I_05s2g,II_r2r,4,III_la,34.600,0.113,34.400,0.086,{'alpha': [4.7e-05]}
